id,visitors
air_694571ea13fb9e0e_2017-05-11,28.8814
air_694571ea13fb9e0e_2017-05-12,27.0257
air_694571ea13fb9e0e_2017-05-13,29.9528
air_694571ea13fb9e0e_2017-05-14,29.4939
air_694571ea13fb9e0e_2017-05-15,28.6429
air_694571ea13fb9e0e_2017-05-16,28.6247
air_694571ea13fb9e0e_2017-05-17,12.0000
air_694571ea13fb9e0e_2017-05-18,28.8814
air_694571ea13fb9e0e_2017-05-19,27.0257
air_694571ea13fb9e0e_2017-05-20,29.9528
air_694571ea13fb9e0e_2017-05-21,29.4939
air_694571ea13fb9e0e_2017-05-22,28.6429
air_694571ea13fb9e0e_2017-05-23,28.6247
air_694571ea13fb9e0e_2017-05-24,12.0000
air_694571ea13fb9e0e_2017-05-25,28.8814
air_694571ea13fb9e0e_2017-05-26,27.0257
air_694571ea13fb9e0e_2017-05-27,29.9528
air_694571ea13fb9e0e_2017-05-28,29.4939
air_694571ea13fb9e0e_2017-05-29,28.6429
air_694571ea13fb9e0e_2017-05-30,28.6247
air_694571ea13fb9e0e_2017-05-31,12.0000
air_6a15e4eae523189d_2017-04-23,8.0000
air_6a15e4eae523189d_2017-04-24,14.8230
air_6a15e4eae523189d_2017-04-25,19.9599
air_6a15e4eae523189d_2017-04-26,23.0295
air_6a15e4eae523189d_2017-04-27,22.1044
air_6a15e4eae523189d_2017-04-28,23.8592
air_6a15e4eae523189d_2017-04-29,4.6543
air_6a15e4eae523189d_2017-04-30,8.0000
air_6a15e4eae523189d_2017-05-01,14.8230
air_6a15e4eae523189d_2017-05-02,19.9599
air_6a15e4eae523189d_2017-05-03,23.0295
air_6a15e4eae523189d_2017-05-04,9.5389
air_6a15e4eae523189d_2017-05-05,2.8167
air_6a15e4eae523189d_2017-05-06,4.6543
air_6a15e4eae523189d_2017-05-07,8.0000
air_6a15e4eae523189d_2017-05-08,14.8230
air_6a15e4eae523189d_2017-05-09,19.9599
air_6a15e4eae523189d_2017-05-10,23.0295
air_6a15e4eae523189d_2017-05-11,22.1044
air_6a15e4eae523189d_2017-05-12,23.8592
air_6a15e4eae523189d_2017-05-13,4.6543
air_6a15e4eae523189d_2017-05-14,8.0000
air_6a15e4eae523189d_2017-05-15,14.8230
air_6a15e4eae523189d_2017-05-16,19.9599
air_6a15e4eae523189d_2017-05-17,23.0295
air_6a15e4eae523189d_2017-05-18,22.1044
air_6a15e4eae523189d_2017-05-19,23.8592
air_6a15e4eae523189d_2017-05-20,4.6543
air_6a15e4eae523189d_2017-05-21,8.0000
air_6a15e4eae523189d_2017-05-22,14.8230
air_6a15e4eae523189d_2017-05-23,19.9599
air_6a15e4eae523189d_2017-05-24,23.0295
air_6a15e4eae523189d_2017-05-25,22.1044
air_6a15e4eae523189d_2017-05-26,23.8592
air_6a15e4eae523189d_2017-05-27,4.6543
air_6a15e4eae523189d_2017-05-28,8.0000
air_6a15e4eae523189d_2017-05-29,14.8230
air_6a15e4eae523189d_2017-05-30,19.9599
air_6a15e4eae523189d_2017-05-31,23.0295
air_6b15edd1b4fbb96a_2017-04-23,43.4535
air_6b15edd1b4fbb96a_2017-04-24,16.5961
air_6b15edd1b4fbb96a_2017-04-25,16.2834
air_6b15edd1b4fbb96a_2017-04-26,24.2272
air_6b15edd1b4fbb96a_2017-04-27,17.3675
air_6b15edd1b4fbb96a_2017-04-28,31.3025
air_6b15edd1b4fbb96a_2017-04-29,50.5647
air_6b15edd1b4fbb96a_2017-04-30,36.4535
air_6b15edd1b4fbb96a_2017-05-01,16.5961
air_6b15edd1b4fbb96a_2017-05-02,15.8834
air_6b15edd1b4fbb96a_2017-05-03,54.6125
air_6b15edd1b4fbb96a_2017-05-04,55.7642
air_6b15edd1b4fbb96a_2017-05-05,44.1053
air_6b15edd1b4fbb96a_2017-05-06,51.7647
air_6b15edd1b4fbb96a_2017-05-07,35.8535
air_6b15edd1b4fbb96a_2017-05-08,16.5961
air_6b15edd1b4fbb96a_2017-05-09,15.8834
air_6b15edd1b4fbb96a_2017-05-10,24.2272
air_6b15edd1b4fbb96a_2017-05-11,15.5675
air_6b15edd1b4fbb96a_2017-05-12,29.3025
air_6b15edd1b4fbb96a_2017-05-13,50.5647
air_6b15edd1b4fbb96a_2017-05-14,35.8535
air_6b15edd1b4fbb96a_2017-05-15,16.5961
air_6b15edd1b4fbb96a_2017-05-16,15.8834
air_6b15edd1b4fbb96a_2017-05-17,24.2272
air_6b15edd1b4fbb96a_2017-05-18,15.5675
air_6b15edd1b4fbb96a_2017-05-19,29.3025
air_6b15edd1b4fbb96a_2017-05-20,50.5647
air_6b15edd1b4fbb96a_2017-05-21,35.8535
air_6b15edd1b4fbb96a_2017-05-22,16.5961
air_6b15edd1b4fbb96a_2017-05-23,15.8834
air_6b15edd1b4fbb96a_2017-05-24,24.2272
air_6b15edd1b4fbb96a_2017-05-25,15.5675
air_6b15edd1b4fbb96a_2017-05-26,29.3025
air_6b15edd1b4fbb96a_2017-05-27,51.7647
air_6b15edd1b4fbb96a_2017-05-28,39.0535
air_6b15edd1b4fbb96a_2017-05-29,16.5961
air_6b15edd1b4fbb96a_2017-05-30,15.8834
air_6b15edd1b4fbb96a_2017-05-31,24.2272
air_6b2268863b14a2af_2017-04-23,19.3984
air_6b2268863b14a2af_2017-04-24,16.6009
air_6b2268863b14a2af_2017-04-25,2.5916
air_6b2268863b14a2af_2017-04-26,18.7561
air_6b2268863b14a2af_2017-04-27,14.1370
air_6b2268863b14a2af_2017-04-28,25.5507
air_6b2268863b14a2af_2017-04-29,24.0842
air_6b2268863b14a2af_2017-04-30,19.3984
air_6b2268863b14a2af_2017-05-01,16.6009
air_6b2268863b14a2af_2017-05-02,2.5916
air_6b2268863b14a2af_2017-05-03,37.0000
air_6b2268863b14a2af_2017-05-04,3.2953
air_6b2268863b14a2af_2017-05-05,50.0000
air_6b2268863b14a2af_2017-05-06,24.0842
air_6b2268863b14a2af_2017-05-07,19.3984
air_6b2268863b14a2af_2017-05-08,16.6009
air_6b2268863b14a2af_2017-05-09,2.5916
air_6b2268863b14a2af_2017-05-10,18.7561
air_6b2268863b14a2af_2017-05-11,14.1370
air_6b2268863b14a2af_2017-05-12,25.5507
air_6b2268863b14a2af_2017-05-13,24.0842
air_6b2268863b14a2af_2017-05-14,19.3984
air_6b2268863b14a2af_2017-05-15,16.6009
air_6b2268863b14a2af_2017-05-16,2.5916
air_6b2268863b14a2af_2017-05-17,18.7561
air_6b2268863b14a2af_2017-05-18,14.1370
air_6b2268863b14a2af_2017-05-19,25.5507
air_6b2268863b14a2af_2017-05-20,24.0842
air_6b2268863b14a2af_2017-05-21,19.3984
air_6b2268863b14a2af_2017-05-22,16.6009
air_6b2268863b14a2af_2017-05-23,2.5916
air_6b2268863b14a2af_2017-05-24,18.7561
air_6b2268863b14a2af_2017-05-25,14.1370
air_6b2268863b14a2af_2017-05-26,25.5507
air_6b2268863b14a2af_2017-05-27,24.0842
air_6b2268863b14a2af_2017-05-28,19.3984
air_6b2268863b14a2af_2017-05-29,16.6009
air_6b2268863b14a2af_2017-05-30,2.5916
air_6b2268863b14a2af_2017-05-31,18.7561
air_6b65745d432fd77f_2017-04-23,31.3155
air_6b65745d432fd77f_2017-04-24,12.2974
air_6b65745d432fd77f_2017-04-25,15.4520
air_6b65745d432fd77f_2017-04-26,10.2931
air_6b65745d432fd77f_2017-04-27,16.4045
air_6b65745d432fd77f_2017-04-28,19.0270
air_6b65745d432fd77f_2017-04-29,35.8440
air_6b65745d432fd77f_2017-04-30,31.3155
air_6b65745d432fd77f_2017-05-01,12.2974
air_6b65745d432fd77f_2017-05-02,15.4520
air_6b65745d432fd77f_2017-05-03,10.2931
air_6b65745d432fd77f_2017-05-04,16.4045
air_6b65745d432fd77f_2017-05-05,19.0270
air_6b65745d432fd77f_2017-05-06,35.8440
air_6b65745d432fd77f_2017-05-07,31.3155
air_6b65745d432fd77f_2017-05-08,12.2974
air_6b65745d432fd77f_2017-05-09,15.4520
air_6b65745d432fd77f_2017-05-10,10.2931
air_6b65745d432fd77f_2017-05-11,16.4045
air_6b65745d432fd77f_2017-05-12,19.0270
air_6b65745d432fd77f_2017-05-13,35.8440
air_6b65745d432fd77f_2017-05-14,31.3155
air_6b65745d432fd77f_2017-05-15,12.2974
air_6b65745d432fd77f_2017-05-16,15.4520
air_6b65745d432fd77f_2017-05-17,10.2931
air_6b65745d432fd77f_2017-05-18,16.4045
air_6b65745d432fd77f_2017-05-19,19.0270
air_6b65745d432fd77f_2017-05-20,35.8440
air_6b65745d432fd77f_2017-05-21,31.3155
air_6b65745d432fd77f_2017-05-22,12.2974
air_6b65745d432fd77f_2017-05-23,15.4520
air_6b65745d432fd77f_2017-05-24,10.2931
air_6b65745d432fd77f_2017-05-25,16.4045
air_6b65745d432fd77f_2017-05-26,19.0270
air_6b65745d432fd77f_2017-05-27,35.8440
air_6b65745d432fd77f_2017-05-28,31.3155
air_6b65745d432fd77f_2017-05-29,12.2974
air_6b65745d432fd77f_2017-05-30,15.4520
air_6b65745d432fd77f_2017-05-31,10.2931
air_6b7678aae65d2d59_2017-04-23,5.0340
air_6b7678aae65d2d59_2017-04-24,4.0025
air_6b7678aae65d2d59_2017-04-25,4.9476
air_6b7678aae65d2d59_2017-04-26,7.3027
air_6b7678aae65d2d59_2017-04-27,5.7218
air_6b7678aae65d2d59_2017-04-28,6.2754
air_6b7678aae65d2d59_2017-04-29,8.0954
air_6b7678aae65d2d59_2017-04-30,5.0340
air_6b7678aae65d2d59_2017-05-01,4.0025
air_6b7678aae65d2d59_2017-05-02,4.9476
air_6b7678aae65d2d59_2017-05-03,4.0000
air_6b7678aae65d2d59_2017-05-04,5.7399
air_6b7678aae65d2d59_2017-05-05,3.8320
air_6b7678aae65d2d59_2017-05-06,8.0954
air_6b7678aae65d2d59_2017-05-07,5.0340
air_6b7678aae65d2d59_2017-05-08,4.0025
air_6b7678aae65d2d59_2017-05-09,4.9476
air_6b7678aae65d2d59_2017-05-10,7.3027
air_6b7678aae65d2d59_2017-05-11,5.7218
air_6b7678aae65d2d59_2017-05-12,6.2754
air_6b7678aae65d2d59_2017-05-13,8.0954
air_6b7678aae65d2d59_2017-05-14,5.0340
air_6b7678aae65d2d59_2017-05-15,4.0025
air_6b7678aae65d2d59_2017-05-16,4.9476
air_6b7678aae65d2d59_2017-05-17,7.3027
air_6b7678aae65d2d59_2017-05-18,5.7218
air_6b7678aae65d2d59_2017-05-19,6.2754
air_6b7678aae65d2d59_2017-05-20,8.0954
air_6b7678aae65d2d59_2017-05-21,5.0340
air_6b7678aae65d2d59_2017-05-22,4.0025
air_6b7678aae65d2d59_2017-05-23,4.9476
air_6b7678aae65d2d59_2017-05-24,7.3027
air_6b7678aae65d2d59_2017-05-25,5.7218
air_6b7678aae65d2d59_2017-05-26,6.2754
air_6b7678aae65d2d59_2017-05-27,8.0954
air_6b7678aae65d2d59_2017-05-28,5.0340
air_6b7678aae65d2d59_2017-05-29,4.0025
air_6b7678aae65d2d59_2017-05-30,4.9476
air_6b7678aae65d2d59_2017-05-31,7.3027
air_6b942d5ebbc759c2_2017-04-23,3.7398
air_6b942d5ebbc759c2_2017-04-24,10.6659
air_6b942d5ebbc759c2_2017-04-25,9.6353
air_6b942d5ebbc759c2_2017-04-26,10.4176
air_6b942d5ebbc759c2_2017-04-27,9.2568
air_6b942d5ebbc759c2_2017-04-28,20.3757
air_6b942d5ebbc759c2_2017-04-29,17.7495
air_6b942d5ebbc759c2_2017-04-30,3.7398
air_6b942d5ebbc759c2_2017-05-01,8.2659
air_6b942d5ebbc759c2_2017-05-02,9.2353
air_6b942d5ebbc759c2_2017-05-03,16.0000
air_6b942d5ebbc759c2_2017-05-04,24.6389
air_6b942d5ebbc759c2_2017-05-05,24.8629
air_6b942d5ebbc759c2_2017-05-06,17.7495
air_6b942d5ebbc759c2_2017-05-07,3.7398
air_6b942d5ebbc759c2_2017-05-08,8.2659
air_6b942d5ebbc759c2_2017-05-09,9.2353
air_6b942d5ebbc759c2_2017-05-10,10.4176
air_6b942d5ebbc759c2_2017-05-11,9.2568
air_6b942d5ebbc759c2_2017-05-12,17.3757
air_6b942d5ebbc759c2_2017-05-13,17.7495
air_6b942d5ebbc759c2_2017-05-14,3.7398
air_6b942d5ebbc759c2_2017-05-15,8.2659
air_6b942d5ebbc759c2_2017-05-16,9.2353
air_6b942d5ebbc759c2_2017-05-17,10.4176
air_6b942d5ebbc759c2_2017-05-18,9.2568
air_6b942d5ebbc759c2_2017-05-19,17.3757
air_6b942d5ebbc759c2_2017-05-20,17.7495
air_6b942d5ebbc759c2_2017-05-21,3.7398
air_6b942d5ebbc759c2_2017-05-22,8.2659
air_6b942d5ebbc759c2_2017-05-23,9.2353
air_6b942d5ebbc759c2_2017-05-24,10.4176
air_6b942d5ebbc759c2_2017-05-25,9.2568
air_6b942d5ebbc759c2_2017-05-26,17.3757
air_6b942d5ebbc759c2_2017-05-27,17.7495
air_6b942d5ebbc759c2_2017-05-28,3.7398
air_6b942d5ebbc759c2_2017-05-29,8.2659
air_6b942d5ebbc759c2_2017-05-30,9.2353
air_6b942d5ebbc759c2_2017-05-31,10.4176
air_6b9fa44a9cf504a1_2017-04-23,2.1957
air_6b9fa44a9cf504a1_2017-04-24,4.9500
air_6b9fa44a9cf504a1_2017-04-25,4.9840
air_6b9fa44a9cf504a1_2017-04-26,4.0909
air_6b9fa44a9cf504a1_2017-04-27,4.0441
air_6b9fa44a9cf504a1_2017-04-28,6.1630
air_6b9fa44a9cf504a1_2017-04-29,7.0343
air_6b9fa44a9cf504a1_2017-04-30,2.1957
air_6b9fa44a9cf504a1_2017-05-01,4.9500
air_6b9fa44a9cf504a1_2017-05-02,5.7840
air_6b9fa44a9cf504a1_2017-05-03,2.0000
air_6b9fa44a9cf504a1_2017-05-04,5.7101
air_6b9fa44a9cf504a1_2017-05-05,7.1102
air_6b9fa44a9cf504a1_2017-05-06,7.0343
air_6b9fa44a9cf504a1_2017-05-07,2.1957
air_6b9fa44a9cf504a1_2017-05-08,4.9500
air_6b9fa44a9cf504a1_2017-05-09,4.5840
air_6b9fa44a9cf504a1_2017-05-10,4.0909
air_6b9fa44a9cf504a1_2017-05-11,4.0441
air_6b9fa44a9cf504a1_2017-05-12,5.1630
air_6b9fa44a9cf504a1_2017-05-13,7.0343
air_6b9fa44a9cf504a1_2017-05-14,2.1957
air_6b9fa44a9cf504a1_2017-05-15,4.9500
air_6b9fa44a9cf504a1_2017-05-16,4.5840
air_6b9fa44a9cf504a1_2017-05-17,4.0909
air_6b9fa44a9cf504a1_2017-05-18,4.0441
air_6b9fa44a9cf504a1_2017-05-19,5.1630
air_6b9fa44a9cf504a1_2017-05-20,7.0343
air_6b9fa44a9cf504a1_2017-05-21,2.1957
air_6b9fa44a9cf504a1_2017-05-22,4.9500
air_6b9fa44a9cf504a1_2017-05-23,4.5840
air_6b9fa44a9cf504a1_2017-05-24,4.8909
air_6b9fa44a9cf504a1_2017-05-25,4.0441
air_6b9fa44a9cf504a1_2017-05-26,5.1630
air_6b9fa44a9cf504a1_2017-05-27,7.0343
air_6b9fa44a9cf504a1_2017-05-28,2.1957
air_6b9fa44a9cf504a1_2017-05-29,4.9500
air_6b9fa44a9cf504a1_2017-05-30,4.5840
air_6b9fa44a9cf504a1_2017-05-31,4.0909
air_6c1128955c58b690_2017-04-23,6.7286
air_6c1128955c58b690_2017-04-24,23.0000
air_6c1128955c58b690_2017-04-25,10.2432
air_6c1128955c58b690_2017-04-26,4.9826
air_6c1128955c58b690_2017-04-27,6.8788
air_6c1128955c58b690_2017-04-28,8.9148
air_6c1128955c58b690_2017-04-29,10.2895
air_6c1128955c58b690_2017-04-30,6.7286
air_6c1128955c58b690_2017-05-01,23.0000
air_6c1128955c58b690_2017-05-02,10.2432
air_6c1128955c58b690_2017-05-03,4.9826
air_6c1128955c58b690_2017-05-04,7.4450
air_6c1128955c58b690_2017-05-05,8.9148
air_6c1128955c58b690_2017-05-06,10.2895
air_6c1128955c58b690_2017-05-07,6.7286
air_6c1128955c58b690_2017-05-08,23.0000
air_6c1128955c58b690_2017-05-09,10.2432
air_6c1128955c58b690_2017-05-10,4.9826
air_6c1128955c58b690_2017-05-11,6.8788
air_6c1128955c58b690_2017-05-12,8.9148
air_6c1128955c58b690_2017-05-13,10.2895
air_6c1128955c58b690_2017-05-14,6.7286
air_6c1128955c58b690_2017-05-15,23.0000
air_6c1128955c58b690_2017-05-16,10.2432
air_6c1128955c58b690_2017-05-17,4.9826
air_6c1128955c58b690_2017-05-18,6.8788
air_6c1128955c58b690_2017-05-19,8.9148
air_6c1128955c58b690_2017-05-20,10.2895
air_6c1128955c58b690_2017-05-21,6.7286
air_6c1128955c58b690_2017-05-22,23.0000
air_6c1128955c58b690_2017-05-23,10.2432
air_6c1128955c58b690_2017-05-24,4.9826
air_6c1128955c58b690_2017-05-25,6.8788
air_6c1128955c58b690_2017-05-26,8.9148
air_6c1128955c58b690_2017-05-27,10.2895
air_6c1128955c58b690_2017-05-28,6.7286
air_6c1128955c58b690_2017-05-29,23.0000
air_6c1128955c58b690_2017-05-30,10.2432
air_6c1128955c58b690_2017-05-31,4.9826
air_6c91a28278a16f64_2017-04-23,15.6567
air_6c91a28278a16f64_2017-04-24,4.9738
air_6c91a28278a16f64_2017-04-25,6.8165
air_6c91a28278a16f64_2017-04-26,4.1535
air_6c91a28278a16f64_2017-04-27,10.8148
air_6c91a28278a16f64_2017-04-28,7.5024
air_6c91a28278a16f64_2017-04-29,15.7204
air_6c91a28278a16f64_2017-04-30,15.6567
air_6c91a28278a16f64_2017-05-01,4.9738
air_6c91a28278a16f64_2017-05-02,6.8165
air_6c91a28278a16f64_2017-05-03,13.0041
air_6c91a28278a16f64_2017-05-04,11.4960
air_6c91a28278a16f64_2017-05-05,22.6281
air_6c91a28278a16f64_2017-05-06,14.9204
air_6c91a28278a16f64_2017-05-07,15.6567
air_6c91a28278a16f64_2017-05-08,4.9738
air_6c91a28278a16f64_2017-05-09,6.8165
air_6c91a28278a16f64_2017-05-10,4.1535
air_6c91a28278a16f64_2017-05-11,10.8148
air_6c91a28278a16f64_2017-05-12,7.5024
air_6c91a28278a16f64_2017-05-13,14.9204
air_6c91a28278a16f64_2017-05-14,15.6567
air_6c91a28278a16f64_2017-05-15,4.9738
air_6c91a28278a16f64_2017-05-16,6.8165
air_6c91a28278a16f64_2017-05-17,4.1535
air_6c91a28278a16f64_2017-05-18,10.8148
air_6c91a28278a16f64_2017-05-19,7.5024
air_6c91a28278a16f64_2017-05-20,14.9204
air_6c91a28278a16f64_2017-05-21,15.6567
air_6c91a28278a16f64_2017-05-22,4.9738
air_6c91a28278a16f64_2017-05-23,6.8165
air_6c91a28278a16f64_2017-05-24,4.1535
air_6c91a28278a16f64_2017-05-25,10.8148
air_6c91a28278a16f64_2017-05-26,7.5024
air_6c91a28278a16f64_2017-05-27,14.9204
air_6c91a28278a16f64_2017-05-28,15.6567
air_6c91a28278a16f64_2017-05-29,4.9738
air_6c91a28278a16f64_2017-05-30,6.8165
air_6c91a28278a16f64_2017-05-31,4.1535
air_6c952e3c6e590945_2017-04-23,11.4565
air_6c952e3c6e590945_2017-04-24,11.2763
air_6c952e3c6e590945_2017-04-25,14.6413
air_6c952e3c6e590945_2017-04-26,9.5390
air_6c952e3c6e590945_2017-04-27,12.5508
air_6c952e3c6e590945_2017-04-28,18.7082
air_6c952e3c6e590945_2017-04-29,18.3994
air_6c952e3c6e590945_2017-04-30,11.4565
air_6c952e3c6e590945_2017-05-01,11.2763
air_6c952e3c6e590945_2017-05-02,14.6413
air_6c952e3c6e590945_2017-05-03,16.0076
air_6c952e3c6e590945_2017-05-04,24.9532
air_6c952e3c6e590945_2017-05-05,17.9476
air_6c952e3c6e590945_2017-05-06,18.3994
air_6c952e3c6e590945_2017-05-07,11.4565
air_6c952e3c6e590945_2017-05-08,11.2763
air_6c952e3c6e590945_2017-05-09,14.6413
air_6c952e3c6e590945_2017-05-10,9.5390
air_6c952e3c6e590945_2017-05-11,12.5508
air_6c952e3c6e590945_2017-05-12,18.7082
air_6c952e3c6e590945_2017-05-13,18.3994
air_6c952e3c6e590945_2017-05-14,11.4565
air_6c952e3c6e590945_2017-05-15,11.2763
air_6c952e3c6e590945_2017-05-16,14.6413
air_6c952e3c6e590945_2017-05-17,9.5390
air_6c952e3c6e590945_2017-05-18,12.5508
air_6c952e3c6e590945_2017-05-19,18.7082
air_6c952e3c6e590945_2017-05-20,18.3994
air_6c952e3c6e590945_2017-05-21,11.4565
air_6c952e3c6e590945_2017-05-22,11.2763
air_6c952e3c6e590945_2017-05-23,14.6413
air_6c952e3c6e590945_2017-05-24,9.5390
air_6c952e3c6e590945_2017-05-25,12.5508
air_6c952e3c6e590945_2017-05-26,18.7082
air_6c952e3c6e590945_2017-05-27,18.3994
air_6c952e3c6e590945_2017-05-28,11.4565
air_6c952e3c6e590945_2017-05-29,11.2763
air_6c952e3c6e590945_2017-05-30,14.6413
air_6c952e3c6e590945_2017-05-31,9.5390
air_6ca1d941c8199a67_2017-04-23,26.4951
air_6ca1d941c8199a67_2017-04-24,13.6219
air_6ca1d941c8199a67_2017-04-25,19.3862
air_6ca1d941c8199a67_2017-04-26,19.4501
air_6ca1d941c8199a67_2017-04-27,20.4688
air_6ca1d941c8199a67_2017-04-28,28.2902
air_6ca1d941c8199a67_2017-04-29,32.6349
air_6ca1d941c8199a67_2017-04-30,24.0951
air_6ca1d941c8199a67_2017-05-01,14.6219
air_6ca1d941c8199a67_2017-05-02,20.9862
air_6ca1d941c8199a67_2017-05-03,25.4000
air_6ca1d941c8199a67_2017-05-04,40.4090
air_6ca1d941c8199a67_2017-05-05,38.5062
air_6ca1d941c8199a67_2017-05-06,31.2349
air_6ca1d941c8199a67_2017-05-07,24.0951
air_6ca1d941c8199a67_2017-05-08,13.2219
air_6ca1d941c8199a67_2017-05-09,19.3862
air_6ca1d941c8199a67_2017-05-10,19.4501
air_6ca1d941c8199a67_2017-05-11,20.4688
air_6ca1d941c8199a67_2017-05-12,28.2902
air_6ca1d941c8199a67_2017-05-13,31.2349
air_6ca1d941c8199a67_2017-05-14,24.0951
air_6ca1d941c8199a67_2017-05-15,13.2219
air_6ca1d941c8199a67_2017-05-16,19.3862
air_6ca1d941c8199a67_2017-05-17,19.4501
air_6ca1d941c8199a67_2017-05-18,20.4688
air_6ca1d941c8199a67_2017-05-19,28.2902
air_6ca1d941c8199a67_2017-05-20,31.2349
air_6ca1d941c8199a67_2017-05-21,24.0951
air_6ca1d941c8199a67_2017-05-22,13.2219
air_6ca1d941c8199a67_2017-05-23,19.3862
air_6ca1d941c8199a67_2017-05-24,19.4501
air_6ca1d941c8199a67_2017-05-25,20.4688
air_6ca1d941c8199a67_2017-05-26,28.2902
air_6ca1d941c8199a67_2017-05-27,31.2349
air_6ca1d941c8199a67_2017-05-28,24.0951
air_6ca1d941c8199a67_2017-05-29,13.2219
air_6ca1d941c8199a67_2017-05-30,19.3862
air_6ca1d941c8199a67_2017-05-31,19.4501
air_6cbe54f0aa30b615_2017-04-23,6.8957
air_6cbe54f0aa30b615_2017-04-24,10.3820
air_6cbe54f0aa30b615_2017-04-25,9.2887
air_6cbe54f0aa30b615_2017-04-26,16.4326
air_6cbe54f0aa30b615_2017-04-27,15.1606
air_6cbe54f0aa30b615_2017-04-28,23.4021
air_6cbe54f0aa30b615_2017-04-29,23.2635
air_6cbe54f0aa30b615_2017-04-30,6.8957
air_6cbe54f0aa30b615_2017-05-01,10.3820
air_6cbe54f0aa30b615_2017-05-02,9.2887
air_6cbe54f0aa30b615_2017-05-03,31.5794
air_6cbe54f0aa30b615_2017-05-04,24.0122
air_6cbe54f0aa30b615_2017-05-05,24.5584
air_6cbe54f0aa30b615_2017-05-06,23.2635
air_6cbe54f0aa30b615_2017-05-07,6.8957
air_6cbe54f0aa30b615_2017-05-08,10.3820
air_6cbe54f0aa30b615_2017-05-09,9.2887
air_6cbe54f0aa30b615_2017-05-10,16.4326
air_6cbe54f0aa30b615_2017-05-11,15.1606
air_6cbe54f0aa30b615_2017-05-12,23.0021
air_6cbe54f0aa30b615_2017-05-13,23.2635
air_6cbe54f0aa30b615_2017-05-14,6.8957
air_6cbe54f0aa30b615_2017-05-15,10.3820
air_6cbe54f0aa30b615_2017-05-16,9.2887
air_6cbe54f0aa30b615_2017-05-17,16.4326
air_6cbe54f0aa30b615_2017-05-18,15.1606
air_6cbe54f0aa30b615_2017-05-19,23.0021
air_6cbe54f0aa30b615_2017-05-20,23.2635
air_6cbe54f0aa30b615_2017-05-21,6.8957
air_6cbe54f0aa30b615_2017-05-22,10.3820
air_6cbe54f0aa30b615_2017-05-23,9.2887
air_6cbe54f0aa30b615_2017-05-24,16.4326
air_6cbe54f0aa30b615_2017-05-25,15.1606
air_6cbe54f0aa30b615_2017-05-26,23.0021
air_6cbe54f0aa30b615_2017-05-27,23.2635
air_6cbe54f0aa30b615_2017-05-28,6.8957
air_6cbe54f0aa30b615_2017-05-29,10.3820
air_6cbe54f0aa30b615_2017-05-30,9.2887
air_6cbe54f0aa30b615_2017-05-31,16.4326
air_6ced51c24fb54262_2017-04-23,3.3545
air_6ced51c24fb54262_2017-04-24,4.5643
air_6ced51c24fb54262_2017-04-25,7.4114
air_6ced51c24fb54262_2017-04-26,6.1478
air_6ced51c24fb54262_2017-04-27,6.6203
air_6ced51c24fb54262_2017-04-28,10.2756
air_6ced51c24fb54262_2017-04-29,3.7666
air_6ced51c24fb54262_2017-04-30,3.3545
air_6ced51c24fb54262_2017-05-01,4.5643
air_6ced51c24fb54262_2017-05-02,7.4114
air_6ced51c24fb54262_2017-05-03,2.0000
air_6ced51c24fb54262_2017-05-04,1.2557
air_6ced51c24fb54262_2017-05-05,5.2000
air_6ced51c24fb54262_2017-05-06,3.7666
air_6ced51c24fb54262_2017-05-07,3.3545
air_6ced51c24fb54262_2017-05-08,4.5643
air_6ced51c24fb54262_2017-05-09,7.4114
air_6ced51c24fb54262_2017-05-10,6.1478
air_6ced51c24fb54262_2017-05-11,6.6203
air_6ced51c24fb54262_2017-05-12,10.2756
air_6ced51c24fb54262_2017-05-13,3.7666
air_6ced51c24fb54262_2017-05-14,3.3545
air_6ced51c24fb54262_2017-05-15,4.5643
air_6ced51c24fb54262_2017-05-16,9.8114
air_6ced51c24fb54262_2017-05-17,8.3478
air_6ced51c24fb54262_2017-05-18,6.6203
air_6ced51c24fb54262_2017-05-19,10.2756
air_6ced51c24fb54262_2017-05-20,3.7666
air_6ced51c24fb54262_2017-05-21,3.3545
air_6ced51c24fb54262_2017-05-22,4.5643
air_6ced51c24fb54262_2017-05-23,7.4114
air_6ced51c24fb54262_2017-05-24,6.1478
air_6ced51c24fb54262_2017-05-25,6.6203
air_6ced51c24fb54262_2017-05-26,10.2756
air_6ced51c24fb54262_2017-05-27,3.7666
air_6ced51c24fb54262_2017-05-28,3.3545
air_6ced51c24fb54262_2017-05-29,4.5643
air_6ced51c24fb54262_2017-05-30,7.4114
air_6ced51c24fb54262_2017-05-31,6.1478
air_6d64dba2edd4fc0c_2017-04-23,8.1930
air_6d64dba2edd4fc0c_2017-04-24,6.1101
air_6d64dba2edd4fc0c_2017-04-25,5.6216
air_6d64dba2edd4fc0c_2017-04-26,5.9395
air_6d64dba2edd4fc0c_2017-04-27,9.2701
air_6d64dba2edd4fc0c_2017-04-28,7.1078
air_6d64dba2edd4fc0c_2017-04-29,7.2931
air_6d64dba2edd4fc0c_2017-04-30,8.1930
air_6d64dba2edd4fc0c_2017-05-01,6.1101
air_6d64dba2edd4fc0c_2017-05-02,5.6216
air_6d64dba2edd4fc0c_2017-05-03,1.0000
air_6d64dba2edd4fc0c_2017-05-04,6.1802
